AHNS AP STATE MESSAGES LOG FOR logs/AP_State_Friday-15-10-2010-142953.log
TIME, REF_PHI, REF_THETA, REF_PSI, REF_X, REF_Y, REF_Z, PHI_ACTIVE, THETA_ACTIVE, PSI_ACTIVE, X_ACTIVE, Y_ACTIVE, Z_ACTIVE
3.90414,0,0,-32,0,0,0,0,0,0,0,0,0
3.91507,0,0,-32,0,0,0,0,0,0,0,0,0
3.92578,0,0,-32,0,0,0,0,0,0,0,0,0
3.93649,0,0,-32,0,0,0,0,0,0,0,0,0
3.94742,0,0,-32,0,0,0,0,0,0,0,0,0
3.95837,0,0,-32,0,0,0,0,0,0,0,0,0
3.96921,0,0,-32,0,0,0,0,0,0,0,0,0
3.98019,0,0,-32,0,0,0,0,0,0,0,0,0
3.99088,0,0,-32,0,0,0,0,0,0,0,0,0
4.00171,0,0,-32,0,0,0,0,0,0,0,0,0
4.0126,0,0,-32,0,0,0,0,0,0,0,0,0
4.02313,0,0,-32,0,0,0,0,0,0,0,0,0
4.03381,0,0,-32,0,0,0,0,0,0,0,0,0
4.0444,0,0,-32,0,0,0,0,0,0,0,0,0
4.05505,0,0,-32,0,0,0,0,0,0,0,0,0
4.06576,0,0,-32,0,0,0,0,0,0,0,0,0
4.07651,0,0,-32,0,0,0,0,0,0,0,0,0
4.08716,0,0,-32,0,0,0,0,0,0,0,0,0
4.09784,0,0,-32,0,0,0,0,0,0,0,0,0
4.10858,0,0,-32,0,0,0,0,0,0,0,0,0
4.11929,0,0,-32,0,0,0,0,0,0,0,0,0
4.13006,0,0,-32,0,0,0,0,0,0,0,0,0
4.14059,0,0,-32,0,0,0,0,0,0,0,0,0
4.15131,0,0,-32,0,0,0,0,0,0,0,0,0
4.16205,0,0,-32,0,0,0,0,0,0,0,0,0
4.17319,0,0,-32,0,0,0,0,0,0,0,0,0
4.18454,0,0,-32,0,0,0,0,0,0,0,0,0
4.19559,0,0,-32,0,0,0,0,0,0,0,0,0
4.20636,0,0,-32,0,0,0,0,0,0,0,0,0
4.21698,0,0,-32,0,0,0,0,0,0,0,0,0
4.22797,0,0,-32,0,0,0,0,0,0,0,0,0
