AHNS SENSOR MESSAGES LOG FOR logs/SENSOR_DATA_Friday-01-10-2010-163330.log
TIME, IMU_ROLL_DOT, IMU_PITCH_DOT, IMU_YAW_DOT, IMU_AX, IMU_AY, IMU_AZ, SENSOR_Z, COMPASS_PSI
194.522,0,0,0,0,0,0,0.285,260.4
194.534,0,0,0,0,0,0,0.276,260.4
194.546,0,0,0,0,0,0,0.301,263.1
194.558,0,0,0,0,0,0,0.306,263.1
194.571,0,0,0,0,0,0,0.33,262.6
194.582,0,0,0,0,0,0,0.33,260.758
194.594,0,0,0,0,0,0,0.33,260.758
194.607,0,0,0,0,0,0,0.33,260.758
194.618,0,0,0,0,0,0,0.29,265.1
194.63,0,0,0,0,0,0,0.298,262.3
194.642,0,0,0,0,0,0,0.301,262.3
194.653,0,0,0,0,0,0,0.301,261.403
194.665,0,0,0,0,0,0,0.301,261.403
194.677,0,0,0,0,0,0,0.301,261.403
194.688,0,0,0,0,0,0,0.301,262.3
194.7,0,0,0,0,0,0,0.317,262.1
194.712,0,0,0,0,0,0,0.333,262.1
194.724,0,0,0,0,0,0,0.328,261.5
194.735,0,0,0,0,0,0,0.36,261.5
194.747,0,0,0,0,0,0,0.36,261.587
194.759,0,0,0,0,0,0,0.36,261.587
194.771,0,0,0,0,0,0,0.36,261.587
194.782,0,0,0,0,0,0,0.36,261.587
194.795,0,0,0,0,0,0,0.298,260.6
194.807,0,0,0,0,0,0,0.295,260.2
194.819,0,0,0,0,0,0,0.29,260.2
194.83,0,0,0,0,0,0,0.295,261
194.842,0,0,0,0,0,0,0.312,261
194.854,0,0,0,0,0,0,0.312,262.8
194.866,0,0,0,0,0,0,0.312,261.305
194.877,0,0,0,0,0,0,0.312,261.305
194.889,0,0,0,0,0,0,0.293,262.4
194.901,0,0,0,0,0,0,0.317,262.4
194.913,0,0,0,0,0,0,0.32,262.4
194.924,0,0,0,0,0,0,0.325,262.4
194.936,0,0,0,0,0,0,0.312,262.1
194.947,0,0,0,0,0,0,0.314,262.1
194.96,0,0,0,0,0,0,0.32,262.6
194.972,0,0,0,0,0,0,0.309,261.7
194.985,0,0,0,0,0,0,0.306,261.7
194.997,0,0,0,0,0,0,0.306,261.879
195.009,0,0,0,0,0,0,0.306,261.879
195.02,0,0,0,0,0,0,0.306,261.879
195.032,0,0,0,0,0,0,0.306,261.879
195.044,0,0,0,0,0,0,0.306,261.879
195.055,0,0,0,0,0,0,0.306,261.879
195.067,0,0,0,0,0,0,0.306,261.879
195.079,0,0,0,0,0,0,0.306,261.879
195.091,0,0,0,0,0,0,0.306,261.879
195.103,0,0,0,0,0,0,0.306,261.879
195.115,0,0,0,0,0,0,0.306,261.879
195.126,0,0,0,0,0,0,0.352,259.6
195.138,0,0,0,0,0,0,0.352,261.651
195.15,0,0,0,0,0,0,0.352,261.651
195.162,0,0,0,0,0,0,0.352,261.651
195.173,0,0,0,0,0,0,0.352,261.651
195.185,0,0,0,0,0,0,0.352,261.651
195.197,0,0,0,0,0,0,0.352,261.651
195.209,0,0,0,0,0,0,0.352,261.651
195.22,0,0,0,0,0,0,0.352,261.651
195.232,0,0,0,0,0,0,0.352,261.651
195.244,0,0,0,0,0,0,0.722,262.1
195.256,0,0,0,0,0,0,0.735,262.1
195.268,0,0,0,0,0,0,0.641,261.7
195.28,0,0,0,0,0,0,0.538,261.7
195.292,0,0,0,0,0,0,0.436,260.8
195.303,0,0,0,0,0,0,0.33,260.8
195.315,0,0,0,0,0,0,0.312,259.2
195.327,0,0,0,0,0,0,0.303,259.2
195.339,0,0,0,0,0,0,0.314,259.2
195.35,0,0,0,0,0,0,0.32,258.6
195.362,0,0,0,0,0,0,0.32,260.684
195.374,0,0,0,0,0,0,0.33,258.6
195.386,0,0,0,0,0,0,0.328,258.6
195.399,0,0,0,0,0,0,0.339,260.119
195.411,0,0,0,0,0,0,0.339,260.119
195.423,0,0,0,0,0,0,0.339,260.119
195.435,0,0,0,0,0,0,0.339,260.119
195.447,0,0,0,0,0,0,0.303,258.4
195.459,0,0,0,0,0,0,0.312,258.4
