AHNS VICON STATE MESSAGES LOG FOR logs/Vicon_Wednesday-06-10-2010-071053.log
TIME, VICON_X, VICON_Y, VICON_Z, VICON_VX, VICON_VY, VICON_VZ, VICON_PHI, VICON_PSI
136.623,-0.44736,-1.04078,0.427166,-0.681168,-1.39315,-0.105705,0.0176813,-0.0752782,-0.662286
136.626,-0.449082,-1.04334,0.427128,-0.215296,-0.318935,-0.00482104,0.0158469,-0.0765786,-0.661619
136.808,-0.450709,-1.04621,0.426763,-0.00883938,-0.0156145,-0.0019812,0.0197139,-0.0776468,-0.666214
136.841,-0.484464,-1.09551,0.42301,-1.3502,-1.97215,-0.15014,0.0125453,-0.0862708,-0.686688
136.847,-0.492421,-1.10457,0.422464,-1.32614,-1.51033,-0.0908749,0.00587456,-0.0916753,-0.696386
136.848,-0.495244,-1.10714,0.421929,-0.705878,-0.640633,-0.133872,0.00481812,-0.0940242,-0.696294
136.902,-0.497916,-1.11014,0.421866,-0.0468661,-0.0526867,-0.00109572,-0.000273184,-0.0926948,-0.702257
136.92,-0.512882,-1.12495,0.420353,-1.49664,-1.48077,-0.151355,-0.00988204,-0.0979937,-0.719595
136.921,-0.515538,-1.128,0.419965,-0.885435,-1.01592,-0.129164,-0.0101604,-0.0988026,-0.725325
136.926,-0.518768,-1.13062,0.419569,-0.293626,-0.238748,-0.0360763,-0.00983292,-0.0994977,-0.72698
136.939,-0.522032,-1.13365,0.419315,-0.407958,-0.378061,-0.0316807,-0.0138309,-0.0975558,-0.731509
136.944,-0.525843,-1.13645,0.418831,-0.317605,-0.233485,-0.0403884,-0.0141196,-0.100869,-0.731693
137.166,-0.597025,-1.18552,0.4124,-0.345542,-0.238233,-0.0312165,-0.0240071,-0.0961453,-0.742306
137.171,-0.606039,-1.19062,0.411685,-0.901447,-0.509918,-0.0715084,-0.0251593,-0.0923966,-0.739788
137.171,-0.611122,-1.19289,0.411289,-1.27073,-0.566771,-0.098946,-0.0289539,-0.0927504,-0.740914
137.171,-0.615796,-1.19562,0.410955,-1.55804,-0.908913,-0.111387,-0.0295766,-0.0911778,-0.742939
137.364,-0.620449,-1.19743,0.410488,-0.0244872,-0.00952048,-0.00245514,-0.0290984,-0.0904035,-0.738246
137.393,-0.715152,-1.23278,0.402365,-3.94596,-1.47308,-0.338487,-0.0687671,-0.0633445,-0.732224
137.396,-0.731909,-1.23685,0.400802,-4.18932,-1.01827,-0.390676,-0.0726543,-0.0582033,-0.73054
137.4,-0.737894,-1.23818,0.400294,-0.665006,-0.147716,-0.0564574,-0.0754953,-0.0574196,-0.729033
137.598,-0.74312,-1.23916,0.399832,-0.0269373,-0.00505413,-0.00238038,-0.0769165,-0.054753,-0.729787
137.629,-0.846547,-1.24626,0.39049,-4.30948,-0.295888,-0.389255,-0.0989509,-0.0113225,-0.729552
137.631,-0.863518,-1.24436,0.388887,-2.82835,0.316717,-0.267219,-0.100514,-0.00373189,-0.726387
137.633,-0.869154,-1.24418,0.388236,-0.939414,0.0305945,-0.10846,-0.104292,-0.00152389,-0.725088
137.818,-0.874562,-1.24309,0.387736,-0.0280231,0.00566381,-0.00259024,-0.104616,0.000549524,-0.72766
137.857,-0.967223,-1.21204,0.378869,-3.1952,1.07065,-0.30576,-0.0980612,0.0331943,-0.727901
137.864,-0.980926,-1.20417,0.37736,-1.24566,0.715699,-0.137213,-0.0970192,0.0388729,-0.730296
138.054,-0.98514,-1.20141,0.376757,-0.0221815,0.0145046,-0.00317092,-0.0943405,0.0399536,-0.727856
138.102,-1.05448,-1.13178,0.369044,-2.77371,2.78531,-0.308529,-0.0806674,0.0689195,-0.728193
138.106,-1.06228,-1.1183,0.368051,-0.708498,1.22556,-0.0902782,-0.0742597,0.0688561,-0.728493
138.272,-1.06528,-1.11382,0.367611,-0.0159922,0.023835,-0.00233702,-0.0717118,0.0717352,-0.728251
138.321,-1.09391,-1.01698,0.363163,-1.02249,3.45845,-0.158886,-0.0473046,0.0706913,-0.721277
138.33,-1.09509,-1.00017,0.362674,-0.167507,2.40134,-0.0698288,-0.0454119,0.0690126,-0.719779
138.345,-1.09549,-0.994275,0.362611,-0.0576074,0.842056,-0.00900534,-0.0435394,0.0662489,-0.719948
138.387,-1.09601,-0.959886,0.361842,-0.00739174,0.484351,-0.0108278,-0.0457941,0.066655,-0.721299
138.394,-1.09587,-0.953934,0.3619,0.0294635,1.1903,0.0116899,-0.0428874,0.064377,-0.720669
138.397,-1.0955,-0.948149,0.36187,0.0919281,1.44626,-0.00758088,-0.0444677,0.0639707,-0.721293
138.415,-1.09554,-0.942079,0.361371,-0.00470948,0.674505,-0.055448,-0.0401391,0.0586891,-0.725834
138.417,-1.09521,-0.936229,0.361508,0.0277677,0.487529,0.0114281,-0.0410813,0.0580169,-0.724166
138.613,-1.09438,-0.930188,0.361343,0.00442413,0.0324733,-0.000888518,-0.0448425,0.0574515,-0.720973
138.64,-1.07386,-0.817805,0.362414,0.892272,4.88622,0.0465779,-0.028079,0.0281446,-0.718658
138.643,-1.07084,-0.804308,0.36229,0.302152,1.34979,-0.0124414,-0.0368683,0.0266675,-0.709436
138.645,-1.06869,-0.798511,0.362927,1.07783,2.8981,0.318417,-0.026861,0.0226967,-0.71768
138.829,-1.06706,-0.792143,0.363087,0.00841637,0.0329951,0.000832793,-0.0259423,0.0195342,-0.719763
138.881,-1.03179,-0.672953,0.36818,1.35661,4.58425,0.195863,-0.0300137,-0.0126958,-0.722103
138.89,-1.02552,-0.652479,0.368925,0.522285,1.70614,0.062054,-0.0295737,-0.0209129,-0.718504
139.057,-1.02355,-0.645297,0.369334,0.0103921,0.0378021,0.0021535,-0.0283341,-0.022286,-0.717291
139.143,-0.988457,-0.515122,0.377775,1.21,4.48879,0.291074,-0.00217035,-0.0457935,-0.716448
139.143,-0.983632,-0.494238,0.379152,0.482516,2.08842,0.137747,0.00160485,-0.0449167,-0.714835
139.299,-0.982297,-0.487872,0.379384,0.00713661,0.0340396,0.00123915,-0.00038403,-0.0451445,-0.714872
139.329,-0.956743,-0.364264,0.389685,1.06476,5.15034,0.42921,0.0405767,-0.0414122,-0.708374
139.332,-0.954533,-0.352223,0.390909,0.221006,1.20413,0.122371,0.0470311,-0.0411715,-0.705222
139.333,-0.953006,-0.346218,0.391704,0.381848,1.50128,0.198699,0.0521908,-0.0393321,-0.708013
139.512,-0.952255,-0.340097,0.392025,0.00393173,0.0320471,0.00168371,0.0541846,-0.0414468,-0.70381
139.55,-0.935112,-0.242296,0.40357,0.612226,3.49289,0.4123,0.082184,-0.0362226,-0.6996
139.74,-0.9328,-0.229653,0.405309,0.0120429,0.0658458,0.00905975,0.0842941,-0.0352959,-0.699976
139.785,-0.922112,-0.170445,0.415917,0.411068,2.27725,0.407981,0.109288,-0.0442115,-0.698809
139.788,-0.920998,-0.166726,0.417135,0.12388,0.413264,0.135345,0.112328,-0.0460336,-0.700577
139.79,-0.920251,-0.164825,0.417901,0.248708,0.633394,0.255568,0.118103,-0.0428455,-0.697906
139.981,-0.920276,-0.163022,0.418299,-0.000127611,0.00944208,0.00208102,0.114439,-0.0468421,-0.698064
140.011,-0.9179,-0.153281,0.426872,0.0698644,0.286501,0.252139,0.118665,-0.0504085,-0.694558
140.191,-0.918315,-0.155637,0.427793,-0.00211612,-0.0120215,0.00470075,0.121256,-0.0483292,-0.693957
140.22,-0.926972,-0.197974,0.432653,-0.360692,-1.76402,0.202523,0.115714,-0.0458231,-0.689521
140.227,-0.928427,-0.204574,0.432714,-0.161731,-0.733417,0.0066894,0.111297,-0.0456903,-0.68994
140.238,-0.929032,-0.208158,0.432927,-0.201392,-1.1944,0.0712107,0.110581,-0.0446177,-0.68959
140.419,-0.929989,-0.211667,0.433077,-0.00501258,-0.0183755,0.000784173,0.109252,-0.0484254,-0.687196
140.46,-0.946867,-0.291744,0.433548,-0.482238,-2.28789,0.0134666,0.0804939,-0.0478554,-0.687118
140.657,-0.952074,-0.312992,0.433404,-0.0268387,-0.109529,-0.000743395,0.079157,-0.0483446,-0.687216
140.686,-0.981058,-0.426611,0.430372,-1.03515,-4.05782,-0.108281,0.0440937,-0.0568468,-0.686093
140.687,-0.986595,-0.446142,0.429604,-1.3841,-4.88263,-0.192112,0.0372216,-0.0570826,-0.688753
140.689,-0.988602,-0.452651,0.429339,-0.4015,-1.30182,-0.0530412,0.0333822,-0.0588023,-0.690169
140.877,-0.990357,-0.459329,0.429223,-0.00909091,-0.0346009,-0.000597553,0.0316721,-0.0579367,-0.690054
140.913,-1.03174,-0.577807,0.422613,-1.47781,-4.23137,-0.236097,-0.0132996,-0.0698642,-0.68926
140.977,-1.03988,-0.596985,0.421359,-0.113135,-0.266356,-0.0174152,-0.0229367,-0.072315,-0.68795
140.99,-1.05965,-0.64069,0.418444,-1.97713,-4.37047,-0.291436,-0.0454154,-0.0691865,-0.694513
140.992,-1.06282,-0.646357,0.418044,-0.632549,-1.13356,-0.080067,-0.0488547,-0.0684567,-0.693073
140.994,-1.06592,-0.652725,0.417603,-1.55023,-3.18405,-0.220277,-0.053665,-0.068982,-0.695708
141.018,-1.06887,-0.658338,0.416937,-0.327979,-0.62365,-0.07411,-0.0576609,-0.0658285,-0.693054
141.02,-1.07212,-0.664452,0.416572,-0.325712,-0.611399,-0.0364151,-0.060723,-0.0652799,-0.695557
141.215,-1.07539,-0.670025,0.416002,-0.0168092,-0.0287252,-0.00294046,-0.0660071,-0.0644728,-0.694624
141.238,-1.13903,-0.756949,0.40667,-2.19477,-2.9974,-0.321788,-0.117142,-0.0414128,-0.688687
141.433,-1.15008,-0.768395,0.404639,-0.0560513,-0.0580977,-0.0103123,-0.125541,-0.040632,-0.68917
141.466,-1.22616,-0.810085,0.388503,-2.45425,-1.34485,-0.520507,-0.162182,-0.0167889,-0.687186
141.529,-1.23742,-0.811172,0.385385,-0.178818,-0.0172552,-0.0494933,-0.169366,-0.0108311,-0.687786
141.541,-1.25978,-0.808914,0.37883,-1.71984,0.173708,-0.504198,-0.182149,-0.00276894,-0.686907
141.544,-1.2631,-0.807889,0.37791,-1.10638,0.341516,-0.306663,-0.184658,0.00207722,-0.687252
141.546,-1.26674,-0.806698,0.376665,-1.21448,0.397193,-0.415221,-0.182864,0.00165949,-0.688259
141.553,-1.27042,-0.805056,0.375632,-0.525437,0.234601,-0.147511,-0.181848,0.00348806,-0.684732
141.75,-1.27389,-0.804072,0.374721,-0.017702,0.00501747,-0.00464594,-0.185767,0.00508905,-0.689328
141.786,-1.33007,-0.745838,0.360187,-2.24697,2.32936,-0.581363,-0.181671,0.0305509,-0.686426
141.789,-1.33767,-0.730798,0.35777,-0.691175,1.36731,-0.219781,-0.179118,0.0353582,-0.682543
141.79,-1.34017,-0.725363,0.357037,-0.835243,1.8117,-0.244076,-0.175974,0.0368062,-0.68322
141.804,-1.3428,-0.719843,0.356306,-0.438017,0.920019,-0.121923,-0.177106,0.0374415,-0.682074
141.806,-1.34538,-0.714258,0.35529,-0.214937,0.465416,-0.0846886,-0.175856,0.0371152,-0.683252
141.827,-1.34742,-0.708444,0.354717,-0.290919,0.83047,-0.0818241,-0.17564,0.0402255,-0.681643
141.829,-1.3496,-0.702327,0.353721,-0.182182,0.509742,-0.0829956,-0.178418,0.0424207,-0.680256
141.833,-1.35204,-0.696163,0.352857,-0.304666,0.770577,-0.108008,-0.17499,0.0414021,-0.67963
141.857,-1.35405,-0.689709,0.352127,-0.182447,0.58673,-0.0663442,-0.175812,0.0427602,-0.679129
141.859,-1.35617,-0.683422,0.351028,-0.212438,0.628722,-0.109939,-0.175724,0.0434854,-0.680016
141.863,-1.35792,-0.676478,0.350186,-0.194203,0.771466,-0.0934708,-0.173399,0.044636,-0.67718
141.873,-1.36017,-0.66968,0.349375,-0.22519,0.679805,-0.0811434,-0.172901,0.0434356,-0.678462
141.889,-1.36189,-0.662918,0.348407,-0.171269,0.676248,-0.0968053,-0.170941,0.0454994,-0.678682
141.896,-1.36365,-0.65588,0.347521,-0.135682,0.541405,-0.0681146,-0.171757,0.0450074,-0.679249
141.904,-1.36563,-0.64861,0.34676,-0.283391,1.03853,-0.108832,-0.170375,0.0467873,-0.679257
141.914,-1.36722,-0.641087,0.345815,-0.159172,0.752255,-0.0945027,-0.169431,0.0470944,-0.678146
141.939,-1.36851,-0.633714,0.344993,-0.0986547,0.567181,-0.0631751,-0.167156,0.0486258,-0.678251
141.939,-1.36993,-0.625883,0.343929,-0.203356,1.11869,-0.152027,-0.162766,0.0509913,-0.677444
141.943,-1.37173,-0.618133,0.34318,-0.180268,0.77502,-0.0749385,-0.163425,0.0502739,-0.677744
141.954,-1.37324,-0.610118,0.342111,-0.125186,0.667876,-0.0890424,-0.158727,0.0499229,-0.67833
141.979,-1.37422,-0.602043,0.34143,-0.10914,0.897277,-0.0756977,-0.157447,0.0544245,-0.678142
141.981,-1.37562,-0.59363,0.340542,-0.139883,0.841284,-0.0888177,-0.15658,0.0528333,-0.677046
141.983,-1.37685,-0.585335,0.339574,-0.13664,0.921681,-0.107546,-0.154166,0.0542148,-0.677783
141.993,-1.37764,-0.577082,0.338844,-0.0796984,0.825324,-0.0730082,-0.149562,0.0554292,-0.67879
142.018,-1.37878,-0.568173,0.337668,-0.113772,0.890925,-0.117626,-0.147986,0.0553062,-0.679668
142.02,-1.37976,-0.559323,0.336856,-0.0979662,0.884945,-0.0811244,-0.143799,0.0552532,-0.679452
142.027,-1.38048,-0.550694,0.335839,-0.0514251,0.616358,-0.0726503,-0.140179,0.0592477,-0.680355
142.035,-1.38116,-0.541556,0.334832,-0.0843932,1.14221,-0.12595,-0.137647,0.0580947,-0.678595
142.057,-1.38212,-0.532202,0.334021,-0.120747,1.16925,-0.101341,-0.134038,0.0580111,-0.680343
142.059,-1.38273,-0.523277,0.333008,-0.0548735,0.811369,-0.0920853,-0.131492,0.0612876,-0.679774
142.065,-1.3834,-0.513932,0.332135,-0.0613016,0.849611,-0.0793706,-0.12607,0.0567273,-0.681245
142.074,-1.38351,-0.50417,0.33112,-0.0119122,1.08467,-0.112746,-0.124577,0.061708,-0.679441
142.1,-1.38408,-0.494628,0.330171,-0.063941,1.06017,-0.105491,-0.121677,0.0590312,-0.680994
142.179,-1.38464,-0.485297,0.329236,-0.0058405,0.0972004,-0.00973275,-0.120245,0.0614995,-0.676131
142.196,-1.38309,-0.394117,0.321038,0.119248,7.0138,-0.630615,-0.0906298,0.0649585,-0.677705
142.197,-1.38289,-0.38363,0.319974,0.0398953,2.09744,-0.212919,-0.088221,0.0618052,-0.675745
142.212,-1.38224,-0.373,0.319167,0.0939566,1.51864,-0.115306,-0.0838546,0.0627407,-0.675573
142.214,-1.38105,-0.362449,0.318397,0.131624,1.17228,-0.0854978,-0.0788565,0.0658448,-0.678723
142.311,-1.38076,-0.351726,0.317296,0.00298359,0.109423,-0.0112401,-0.0779583,0.0640811,-0.678243
142.337,-1.37047,-0.253753,0.310059,0.857432,8.16443,-0.603061,-0.0504695,0.0617213,-0.679378
142.337,-1.36904,-0.242207,0.309383,0.238923,1.92427,-0.112656,-0.0437608,0.0631496,-0.6772
142.339,-1.36688,-0.231455,0.308693,0.539604,2.68785,-0.172546,-0.0431743,0.0643519,-0.680611
142.355,-1.3656,-0.220474,0.308157,0.127441,1.09818,-0.0536193,-0.0394683,0.0620711,-0.6788
142.377,-1.36329,-0.209216,0.307446,0.0680223,0.331102,-0.0209014,-0.0356073,0.0639336,-0.680976
142.384,-1.35977,-0.187035,0.306148,0.503066,3.16882,-0.185408,-0.0304116,0.0606641,-0.677131
142.387,-1.3575,-0.175701,0.305692,0.755673,3.77781,-0.151974,-0.0263392,0.0612131,-0.676885
142.395,-1.35505,-0.16439,0.305151,0.3062,1.41387,-0.0677032,-0.0214603,0.0622698,-0.679759
142.423,-1.35311,-0.153581,0.304448,0.215625,1.20098,-0.0780126,-0.0192172,0.0615605,-0.675469
142.424,-1.35074,-0.142123,0.304191,0.264049,1.27312,-0.0285764,-0.0133139,0.0603751,-0.675428
142.596,-1.34814,-0.131076,0.303732,0.0141953,0.0603699,-0.00250812,-0.0105515,0.0600345,-0.67644
142.635,-1.29621,0.0533813,0.301366,2.36023,8.3844,-0.107562,0.0472725,0.0433285,-0.67267
142.638,-1.289,0.0742556,0.301522,0.801735,2.31937,0.0173465,0.0525308,0.0413851,-0.671949
142.639,-1.2853,0.0845017,0.301697,1.23168,3.41536,0.0582215,0.0539604,0.0410646,-0.671966
142.639,-1.2813,0.0944099,0.301949,0.800265,1.98164,0.0504666,0.0537899,0.0392579,-0.674206
142.819,-1.27745,0.104889,0.302031,0.0210535,0.0572629,0.000445637,0.0568584,0.0395129,-0.672387
142.845,-1.20437,0.264121,0.308136,3.17747,6.92314,0.265443,0.0836455,0.0190546,-0.674583
142.863,-1.19026,0.289672,0.30993,2.01544,3.65006,0.256365,0.0899651,0.0134832,-0.673916
142.864,-1.18563,0.297763,0.310597,0.771939,1.34853,0.111144,0.0914182,0.0130228,-0.675283
142.91,-1.1808,0.305979,0.311221,0.089344,0.152158,0.0115504,0.0941292,0.0118806,-0.674459
142.92,-1.16143,0.33728,0.313741,1.49035,2.40773,0.193847,0.0970878,0.00330774,-0.675234
142.934,-1.15672,0.345161,0.314611,1.56773,2.62726,0.289985,0.100761,0.00197631,-0.673938
142.934,-1.15199,0.352774,0.315178,1.57705,2.53755,0.188937,0.0991032,-0.000637733,-0.673541
142.935,-1.14695,0.360114,0.316114,0.840409,1.22331,0.15607,0.101906,-0.00169811,-0.675371
142.944,-1.14215,0.367277,0.316893,0.43683,0.651238,0.0707875,0.103022,-0.00348575,-0.673405
143.146,-1.137,0.374539,0.317466,0.0269354,0.0380184,0.00300115,0.103419,-0.00610814,-0.67505
143.174,-1.04963,0.483484,0.334621,2.64755,3.30136,0.519862,0.108091,-0.0400105,-0.676761
143.366,-1.03534,0.49787,0.337964,0.0736561,0.074155,0.0172313,0.108638,-0.0500412,-0.680276
143.398,-0.951914,0.567261,0.357408,3.97277,3.30436,0.925884,0.11155,-0.0837343,-0.680616
143.399,-0.944964,0.571647,0.35819,0.992788,0.626462,0.11169,0.110983,-0.0866208,-0.68187
143.4,-0.940945,0.574077,0.358363,1.00471,0.607542,0.0432339,0.107503,-0.0880562,-0.684057
143.589,-0.937796,0.575844,0.358588,0.0161521,0.0090603,0.00115613,0.106799,-0.0894022,-0.680057
143.615,-0.889213,0.595956,0.351575,2.69905,1.11734,-0.389613,0.0808574,-0.120763,-0.682258
143.617,-0.885464,0.596775,0.350181,0.535607,0.117091,-0.199173,0.0791436,-0.126329,-0.685218
143.619,-0.884345,0.596561,0.349495,0.223646,-0.0427596,-0.137095,0.0757682,-0.128795,-0.682686
143.631,-0.882705,0.596503,0.348741,0.182288,-0.00650406,-0.0838644,0.0754662,-0.129634,-0.681077
143.824,-0.881196,0.596579,0.348032,0.00789773,0.000395964,-0.00371192,0.0746712,-0.130941,-0.683246
143.849,-0.87364,0.584539,0.337102,0.343483,-0.547275,-0.49681,0.0515631,-0.138733,-0.68959
143.853,-0.875885,0.580608,0.335184,-0.561331,-0.982547,-0.479368,0.0497492,-0.136125,-0.689947
143.855,-0.877498,0.579053,0.334476,-0.161304,-0.155552,-0.070867,0.0439814,-0.139678,-0.686499
144.057,-0.878542,0.577497,0.334072,-0.00546784,-0.00814349,-0.00211505,0.0434312,-0.139095,-0.687719
144.336,-0.917123,0.545729,0.326795,-1.92903,-1.58842,-0.363833,0.018397,-0.134296,-0.693678
144.336,-0.923182,0.541822,0.326215,-1.21183,-0.78147,-0.116062,0.0176396,-0.131589,-0.69663
144.336,-0.926919,0.539821,0.325871,-1.86852,-1.00038,-0.172099,0.0177791,-0.132901,-0.692082
144.336,-0.930088,0.537862,0.325677,-0.316894,-0.195873,-0.0193566,0.0159934,-0.132423,-0.69624
144.34,-0.933394,0.535711,0.325415,-0.0174896,-0.0113799,-0.00138722,0.0120166,-0.129365,-0.697921
144.371,-1.0123,0.498659,0.321981,-2.81825,-1.32332,-0.12265,-0.0204825,-0.109195,-0.699431
144.372,-1.02252,0.494781,0.321801,-1.70259,-0.64634,-0.02999,-0.0261277,-0.107663,-0.700329
144.375,-1.02797,0.492772,0.321639,-0.109045,-0.0401805,-0.00323196,-0.0279112,-0.104549,-0.700877
144.382,-1.05492,0.483892,0.321491,-2.69522,-0.887924,-0.0147546,-0.0368136,-0.0949991,-0.704672
144.382,-1.06038,0.482372,0.321298,-1.36367,-0.379986,-0.0484225,-0.0372093,-0.0962633,-0.705276
144.383,-1.06611,0.48046,0.32151,-1.43215,-0.477993,0.053158,-0.037898,-0.0925468,-0.704623
144.384,-1.0718,0.47884,0.321421,-0.632416,-0.180022,-0.00992339,-0.042521,-0.0916582,-0.706452
144.398,-1.07813,0.477291,0.321225,-0.632969,-0.154934,-0.0195703,-0.0427298,-0.0902782,-0.702751
144.585,-1.08394,0.475459,0.321288,-0.0304131,-0.00959298,0.00032953,-0.0444845,-0.0872052,-0.702608
144.623,-1.19661,0.457443,0.322876,-5.36541,-0.85786,0.0756207,-0.0715482,-0.0582081,-0.699596
144.625,-1.20909,0.456729,0.32326,-2.49652,-0.142877,0.0768153,-0.0738433,-0.0527709,-0.702418
144.626,-1.21553,0.456903,0.323456,-2.14517,0.0580549,0.0651968,-0.0745824,-0.051753,-0.703533
144.808,-1.22271,0.456175,0.323733,-0.0368356,-0.00373544,0.00142134,-0.0782916,-0.047263,-0.698826
144.848,-1.34584,0.467458,0.329983,-4.56027,0.417896,0.231484,-0.0910244,-0.00502283,-0.702374
144.851,-1.35855,0.470545,0.330529,-1.4124,0.342986,0.0606543,-0.0957674,-0.00333545,-0.702048
145.042,-1.3648,0.472128,0.331216,-0.0323489,0.00820246,0.0035608,-0.0954709,0.00124428,-0.704122
145.069,-1.47436,0.520681,0.33973,-4.98042,2.20697,0.386975,-0.104463,0.0392752,-0.702897
145.072,-1.48449,0.527588,0.341023,-2.02501,1.38133,0.258554,-0.103455,0.0438874,-0.702193
145.074,-1.48921,0.531276,0.341472,-1.18132,0.92189,0.112318,-0.102793,0.0486303,-0.699782
145.074,-1.49444,0.535145,0.341941,-1.04411,0.773897,0.0939148,-0.102004,0.0473719,-0.700679
145.264,-1.49918,0.538982,0.34259,-0.0248322,0.0200911,0.00339573,-0.101453,0.05268,-0.698301
145.298,-1.56979,0.623628,0.351588,-3.0702,3.68023,0.391228,-0.087527,0.0701548,-0.699581
145.301,-1.5754,0.634407,0.352708,-1.12154,2.15589,0.223956,-0.0850257,0.0751173,-0.696937
145.301,-1.57791,0.639933,0.353092,-1.25662,2.76274,0.192069,-0.083579,0.0708518,-0.699332
145.314,-1.58086,0.646139,0.353615,-0.268143,0.564216,0.0475075,-0.080922,0.0728104,-0.696866
145.499,-1.5833,0.651462,0.353991,-0.0128666,0.0281616,0.00199033,-0.081642,0.0737749,-0.699208
145.531,-1.61205,0.766029,0.362197,-1.02681,4.09171,0.293077,-0.0688706,0.0869216,-0.700824
145.536,-1.61352,0.786747,0.363376,-0.294821,4.1435,0.235686,-0.066598,0.0866146,-0.701307
145.726,-1.6142,0.794195,0.363559,-0.0034291,0.0374282,0.000919955,-0.0699474,0.0861632,-0.697201
145.754,-1.59848,0.935578,0.370107,0.786271,7.06917,0.327438,-0.0360264,0.0708047,-0.703196
145.757,-1.59423,0.951141,0.370587,1.06182,3.89068,0.119923,-0.0319901,0.071352,-0.705539
145.757,-1.59278,0.958607,0.370866,0.362256,1.86658,0.0697492,-0.0316037,0.0683465,-0.703029
145.958,-1.5911,0.966381,0.371048,0.00847104,0.0392628,0.000918289,-0.0306996,0.0708072,-0.705261
145.983,-1.53685,1.11574,0.374883,2.0095,5.53177,0.142051,-0.0105706,0.0486169,-0.701542
145.986,-1.5297,1.13147,0.374927,1.42933,3.14677,0.0087151,-0.00946706,0.0439448,-0.700541
145.994,-1.52606,1.13934,0.37525,1.21176,2.62085,0.107842,-0.00560182,0.0409979,-0.701591
145.994,-1.52226,1.1472,0.375252,0.634603,1.31046,0.000308621,-0.00523994,0.0400778,-0.701328
146.183,-1.5185,1.155,0.375449,0.0197921,0.0410607,0.00103746,-0.00348598,0.0367044,-0.700656
146.221,-1.44373,1.2919,0.380008,3.56021,6.51887,0.21706,0.0177308,0.00649481,-0.695437
146.224,-1.43434,1.30672,0.381501,1.87793,2.96405,0.298612,0.0240459,0.007237,-0.696373
146.224,-1.43031,1.31357,0.38214,1.34393,2.28516,0.213107,0.0214698,0.00566399,-0.69446
146.409,-1.42577,1.32072,0.383059,0.0231791,0.0364554,0.00468815,0.026299,0.00407739,-0.694104
146.44,-1.34267,1.44107,0.40812,3.32385,4.81412,1.00246,0.0452902,-0.0202067,-0.692228
146.443,-1.32872,1.45934,0.412892,2.32568,3.04437,0.795206,0.0480601,-0.0230577,-0.692238
146.454,-1.32406,1.46542,0.414479,0.776432,1.01365,0.264502,0.050337,-0.0243202,-0.693355
146.644,-1.31942,1.4711,0.416108,0.0240248,0.0294134,0.00844462,0.0507921,-0.0282211,-0.691953
146.67,-1.23906,1.56653,0.442655,2.8699,3.40847,0.948082,0.0511052,-0.0360791,-0.686206
146.688,-1.22639,1.58026,0.446558,1.58475,1.71607,0.487911,0.049904,-0.0371811,-0.686866
146.865,-1.22205,1.58474,0.447845,0.0228221,0.0235528,0.00677127,0.0496501,-0.036314,-0.687047
146.899,-1.14718,1.65816,0.469339,3.11955,3.0592,0.895621,0.0588019,-0.0554321,-0.683914
146.902,-1.14015,1.6648,0.471241,1.0044,0.948481,0.271652,0.058953,-0.0564529,-0.684691
146.903,-1.1367,1.66783,0.472196,0.575145,0.506048,0.159217,0.0581946,-0.0585492,-0.686315
146.905,-1.13321,1.67078,0.473022,1.16206,0.982194,0.275136,0.0584596,-0.0585024,-0.686568
146.967,-1.11658,1.68506,0.477378,0.27272,0.234171,0.0714136,0.0566478,-0.0626467,-0.688659
146.97,-1.1134,1.68765,0.478051,0.793787,0.646415,0.168307,0.0583307,-0.0631649,-0.684257
146.975,-1.11029,1.69036,0.47899,0.777179,0.676745,0.23465,0.0573552,-0.0639662,-0.68722
