AHNS FC STATE MESSAGES LOG FOR logs/FC_States_Wednesday-06-10-2010-071053.log
TIME, COMMANDED_ENGINE1, COMMANDED_ENGINE2, COMMANDED_ENGINE3, COMMANDED_ENGINE4, RC_LINK, FC_UPTIME, FC_CPU
2.19089,1072,1536,1520,1488,1,0,0
2.20178,1088,1536,1520,1488,1,0,0
2.21258,1088,1536,1520,1488,1,0,0
2.22305,1072,1536,1520,1488,1,0,0
2.23349,1072,1536,1520,1488,1,0,0
2.24396,1072,1536,1520,1488,1,0,0
2.2544,1072,1536,1520,1488,1,0,0
2.26483,1072,1536,1520,1488,1,0,0
2.2757,1072,1536,1520,1488,1,0,0
2.28659,1072,1536,1520,1488,1,0,0
2.29746,1072,1536,1520,1488,1,0,0
2.30829,1072,1536,1520,1488,1,0,0
2.31891,1072,1536,1520,1488,1,0,0
2.3295,1072,1536,1520,1488,1,0,0
2.34094,1072,1536,1520,1488,1,0,0
2.35156,1072,1536,1520,1488,1,0,0
2.36215,1088,1536,1520,1488,1,0,0
2.37302,1088,1536,1520,1488,1,0,0
2.38388,1072,1536,1520,1488,1,0,0
2.39471,1072,1536,1520,1488,1,0,0
2.40564,1056,1536,1520,1488,1,0,0
2.41653,1056,1536,1520,1488,1,0,0
2.42737,1072,1536,1520,1488,1,0,0
2.43826,1072,1536,1520,1488,1,0,0
2.44907,1072,1536,1520,1488,1,0,0
2.4599,1072,1536,1520,1488,1,0,0
2.47034,1072,1536,1520,1488,1,0,0
2.48077,1072,1536,1520,1488,1,0,0
2.49118,1072,1536,1520,1488,1,0,0
2.50165,1072,1536,1520,1488,1,0,0
2.51273,1088,1536,1520,1488,1,0,0
2.52383,1088,1536,1520,1488,1,0,0
2.53467,1072,1536,1520,1488,1,0,0
2.54578,1072,1536,1520,1488,1,0,0
2.55661,1072,1536,1520,1488,1,0,0
2.5686,1072,1536,1520,1488,1,0,0
2.57922,1072,1536,1520,1488,1,0,0
2.59006,1072,1536,1520,1488,1,0,0
2.60086,1072,1536,1520,1488,1,0,0
2.61169,1072,1536,1520,1488,1,0,0
2.62253,1072,1536,1520,1488,1,0,0
2.63336,1072,1536,1520,1488,1,0,0
2.64417,1072,1536,1520,1488,1,0,0
2.65521,1072,1536,1520,1488,1,0,0
2.66602,1072,1536,1520,1488,1,0,0
2.67722,1072,1536,1520,1488,1,0,0
2.68799,1072,1536,1520,1488,1,0,0
2.69882,1072,1536,1520,1488,1,0,0
2.70941,1072,1536,1520,1488,1,0,0
2.72018,1072,1536,1520,1488,1,0,0
2.73138,1072,1536,1520,1488,1,0,0
2.74216,1072,1536,1520,1488,1,0,0
